comment_urn,post_urn,ts,company,author,numLikes,lang,text,sentiment
6958964545277108225,6954842666551431168,2022-07-30 02:00:38,unionpacific,24044960,0,English,Congratulations!,38.4
6958966686192451584,6958572070234382336,2022-07-30 02:09:09,synovus,87064994,0,English,"Kevin, 
You are such a great example of how leadership should take the time to show their team how much they are appreciated at every level!  Thanks for being such a great example to the future leaders in that room and in your organization.  👏",1.7
6958970374202007552,6958775388835618817,2022-07-30 02:23:48,aramark,95128381,3,English,I love it!! Here is my Maurice!,15.5
6958972643630878720,6958769133349990400,2022-07-30 02:32:49,conocophillips,8274894,1,English,Congrats Baishali. It was an honor to work with you on last projects.,13.0
6958975507094790144,6956002927371063296,2022-07-30 02:44:12,nordstrom,83613681,0,English,So well deserved!,16.39
6958992099161636864,6958827811197390848,2022-07-30 03:50:08,unionpacific,7133076,0,Other,Nice frame!!!,39.5
6959001238441005056,6958572070234382336,2022-07-30 04:26:27,synovus,81249119,0,English,Awesomeness!! Our interns rock!!! 😊,32.9
6959005688601718784,6957482127290429440,2022-07-30 04:44:08,nordstrom,151990463,0,English,Congrats,38.4
6959008857973035008,6958505711400083456,2022-07-30 04:56:43,albertsons,974416426,0,Other,BOOM! 🔥💥,-30.79
6959015189505605632,6958390625855512576,2022-07-30 05:21:53,wellsfargo,986571375,1,English,Congratulations Nadia ,38.4
6959077035046551552,6958564267587428352,2022-07-30 09:27:38,jpmorgan,513029086,0,Japanese,有難う御座います。,0.0
6959088340809768960,6958406446610817024,2022-07-30 10:12:34,merck,224265545,1,English,Congratulations...,38.4
6959100855736315904,6954827147140079617,2022-07-30 11:02:17,wellsfargo,99179678,1,English,Congratulations Owens,38.4
6959111001858338816,6956224749144268800,2022-07-30 11:42:36,jpmorgan,737030844,0,English,"Sounds like, they are trying to, Manufacture Consent",0.0
6959116529007239168,6958072923978960896,2022-07-30 12:04:34,aramark,15059318,8,English,I know this team very well and proud tell the world how deserving they are to receive this recognition.  Grateful for these amazing teammates living and sharing our purpose daily.  Well done Broward/Aramark Healthcare+ Team!,20.39
6959119895443750912,6958769133349990400,2022-07-30 12:17:57,conocophillips,4873977,1,English,"Dear Baishali, I know that you will manage both the stress and the strain, enjoy and best wishes, Huw",11.3
6959120665975152641,6958768567840317442,2022-07-30 12:21:00,merck,849242769,1,English,Congrats,38.4
6959139174226485248,6954827147140079617,2022-07-30 13:34:33,wellsfargo,154455416,1,English,Congratulations,38.4
6959154985041285120,6956002927371063296,2022-07-30 14:37:23,nordstrom,50290921,0,English,Congratulations!,38.4
6959159015977226240,6958505711400083456,2022-07-30 14:53:24,albertsons,270259107,1,English,"Congratulations, it’s beautiful!",31.1
6959166619503800320,6957390090381770752,2022-07-30 15:23:37,albertsons,528720680,0,English,"Congrats, Stephanie, hope you and fam are all well.",15.6
6959168258025435136,6957756550996238336,2022-07-30 15:30:07,merck,743458231,1,English,Member of Omega Psi Phi Fraternity,0.0
6959172827950325760,6958858855388774400,2022-07-30 15:48:17,bankofhawaii,238662223,1,English,Man that is just beautiful. Thank you for taking that shot.,4.9
6959175166216048640,6957482127290429440,2022-07-30 15:57:34,nordstrom,37104317,0,English,Congrats Nina Barjesteh Excited to see what you do next and hope to work together again in the future!,8.19
6959176679399301120,6955889242078134272,2022-07-30 16:03:35,ecolab,996946685,0,Other,Excelente,0.0
6959179886934593536,6956002927371063296,2022-07-30 16:16:20,nordstrom,20707769,0,English,Congratulations Farrell Redwine!,38.4
6959182725043957760,6958145188204597248,2022-07-30 16:27:37,novglobal,70261011,1,English,Excellent!  Very purposeful meeting!,73.5
6959186038195961856,6955514164664541184,2022-07-30 16:40:46,aramark,370814937,0,English,Nice cool Portland state,16.39
6959187939813728256,6958572070234382336,2022-07-30 16:48:20,synovus,647754647,0,English,What a fantastic team of future leaders!!!  I am ready to be part of their team!,16.89
6959189169025794048,6958421758823604225,2022-07-30 16:53:13,spherion,265162936,0,English,Opportunity for growth and ability to make a difference!,35.59
6959193678934405120,6958827811197390848,2022-07-30 17:11:08,unionpacific,600998935,1,Other,Awesome job.,76.8
6959195030519513088,6958497317947637760,2022-07-30 17:16:30,amgen,203692502,2,English,I am so proud to work for an organization that supports family life and a healthy work life balance! As a working mom I know I could not be successful in my role without the support of my colleagues and management when it comes to priorizing my kids.,15.39
6959200545634983936,6956274489227694081,2022-07-30 17:38:25,earthlink,139960810,0,English,EarthLink what a name I have not heard in awhile ,0.0
6959200713709154305,6958497317947637760,2022-07-30 17:39:05,amgen,579056542,0,English,💯 This is awesome,38.4
6959201176605143040,6958078938766082048,2022-07-30 17:40:56,unionpacific,133773304,0,English,Great news!,76.8
6959201893122248704,6958050964679319552,2022-07-30 17:43:47,merck,1019967632,0,English,"I have a BS in Psychology and Masters in Health and Business Administration.
I’m a recent graduate and trying to further my career with you guys! Can someone be in contact with me regarding positions with my background! Have a blessed day !",14.39
6959222642008588288,6958772381117005824,2022-07-30 19:06:13,ceridian,75198773,0,Other,Yahoo!!,0.0
6959223615108132865,6956635843637776384,2022-07-30 19:10:05,jabil,648107411,0,English,Congratulations!!,38.4
6959225416435802112,6957327355086258176,2022-07-30 19:17:15,synovus,314867037,0,English,Welcome to Synovus Jeff!,32.9
6959225690126745600,6957724864552030208,2022-07-30 19:18:20,mckesson,25246235,1,English,"I can personally attest to the fact that McKesson is a GREAT place to work for everyone, including women.  It is really great to see that women are in ""Mission-Critical"" key leadership positions throughout the ranks at McKesson, perhaps the reason we are an industry leader in the global pharma business!",7.3
6959231643324661760,6957713225261981696,2022-07-30 19:42:00,amgen,18020511,0,English,Ellen you are amazing in how you give to so many and to your community!! Especially to the pups!!❤️❤️ all while working!,3.2
6959257463254614016,6957724864552030208,2022-07-30 21:24:35,mckesson,737064113,1,English,"I absolutely love working at McKesson. As an Army veteran os 20 years and currently a CSM in the Army Reserves, I have to say this company is a fantastic supporter of Veterans and committed to diversity and advancement of women in leadership positions. ",21.39
6959267091216494592,6958497317947637760,2022-07-30 22:02:51,amgen,143222071,0,Other,👏🏻👏🏻👏🏻👏🏻#mycompany,0.0
6959278363035258880,6958557492238856193,2022-07-30 22:47:38,nordstrom,945746531,0,Other,great,39.5
6959289018312228864,6959122939988353024,2022-07-30 23:29:59,aramark,702428401,0,English,Looks like fun ,46.59
6959297751775928320,6958858855388774400,2022-07-31 00:04:41,bankofhawaii,5160227,2,English," Aloha Friday was always a great way to wind up the week! I remember it all fondly while I worked for Banko. It was the day for showing off our latest Hawaiian MuuMuu fashions, 
giving and receiving beautiful Leis, sharing delicious pu-pu's, a day full of Aloha spirit; all while we ran one of the best performing payment businesses! Great staff, camaraderie, unforgettable support - Mahalo forever!",9.8
6959334560299978752,6956318460272414720,2022-07-31 02:30:57,albertsons,593029573,0,English,Congratulations,38.4
6959334623931760641,6958415310987108352,2022-07-31 02:31:12,aramark,24383443,1,English,Glad to be working with you Anna!!,13.69
6959336162020790272,6958769133349990400,2022-07-31 02:37:19,conocophillips,25997480,0,English,Congratulations Bishali!,38.4
6959393787567587328,6958572387097354240,2022-07-31 06:26:18,unionpacific,29830784,1,English,We are looking for Project Head -Railway in India for MNC Consulting company with min 15 years experience in Railway . Interested may send the profile in bluechipjobs2@gmail.com for more information's.,0.0
6959393904550916096,6957457634031546368,2022-07-31 06:26:46,unionpacific,29830784,0,English,We are looking for Project Head -Railway in India for MNC Consulting company with min 15 years experience in Railway . Interested may send the profile in bluechipjobs2@gmail.com for more information's.,0.0
6959410310067757056,6956274489227694081,2022-07-31 07:31:57,earthlink,3178964,2,English,The good old days,0.0
6959451466885464064,6958078938766082048,2022-07-31 10:15:30,unionpacific,709792931,1,English,Union Pacific leading the way in this complex world.,-17.6
6959455921336905728,6957771564473794561,2022-07-31 10:33:12,kennametal,380853913,0,Spanish,Los últimos desarrollos son impresionantes. Como siempre en la cresta de la ola en innovación.,0.0
6959477175947251712,6953062064760205312,2022-07-31 11:57:39,nordstrom,193989572,0,English,Congratulations Erik!!,38.4
6959482528671969280,6955177205257691136,2022-07-31 12:18:55,thrivent,5862851,0,English,"You are the best of the best, Kelly!  Congratulations!",32.9
6959482658380808192,6950452811448913921,2022-07-31 12:19:26,albertsons,54647962,0,English,Congratulations!!,38.4
6959486374420832257,6958497317947637760,2022-07-31 12:34:12,amgen,166001030,1,English,I’m so pleased that motherhood is recognized now by most businesses which wasn’t common in my days 👍,4.19
6959500742613200896,6952983214852354048,2022-07-31 13:31:18,aramark,497790707,0,English,Inspiring to all workers,32.9
6959516386419236865,6957750143089565696,2022-07-31 14:33:28,tektronix,81658340,0,English,Proud of you Prashanth Thota !,18.29
6959521748870434816,6956002927371063296,2022-07-31 14:54:46,nordstrom,54419895,0,English,"I must say Pete USA is of White & Black, not brown, Nordstrom has proved it. Just take example of Andrew Conrad, Manager Logistics, NORDSTROM EDISON NJ. Ask for duty roaster /staff under him you will know how correct i am.. pls read Nikki halleys book ""with all due respect"" America still is same as depicted by Nikki in 1969 when her parents moved to South Carolina.",-4.5
6959528784412733441,6958572070234382336,2022-07-31 15:22:43,synovus,201060818,0,English,Congratulations to all the Interns!  Wishing you all success!,35.4
6959532622372868097,6957779265157279744,2022-07-31 15:37:59,autozone,686795358,0,English,Hi im 31 years of age single whiskey male I'm looking for work asap I can do Receiving and despatching and got a valid code 8 driver license and matric and I'm a fast learner and like work in a team ,
6959535380329066496,6958140784160206848,2022-07-31 15:48:56,textron,60203202,0,English,Gotta love Textron Aviation!,31.1
6959538124330860544,6956274489227694081,2022-07-31 15:59:50,earthlink,5408964,10,English,Some of my fondest career memories were at EarthLink.,32.9
6959547087839465472,6958078938766082048,2022-07-31 16:35:27,unionpacific,903993134,0,Other,Big job undertaken !,-44.0
6959559808702193664,6956002927371063296,2022-07-31 17:26:00,nordstrom,515826664,0,Other,Well Done👏🏽,16.39
6959565513198899200,6957390090381770752,2022-07-31 17:48:40,albertsons,205222609,0,English,Congratulations Steph!,38.4
6959572894733545472,6956318460272414720,2022-07-31 18:18:00,albertsons,771504217,1,English,I called on this account as a sales rep. So many familiar faces. Congrats Jim.,36.59
6959583698576977920,6958058405131345920,2022-07-31 19:00:56,pepsico,937843035,0,English,SUPER AMAZING YOUR THE BEST ,51.2
6959586288060510209,6958843704790949888,2022-07-31 19:11:13,merck,754976237,0,English,"It will be a great honor for me to be in your team. I'm from Peshawar, Pakistan. Kindly consider me for the Sales and Marketing field if you came with a vacancy here in Pakistan. I had a good experience at our North zone pharmaceutical market. ",4.9
6959592319029309440,6958078938766082048,2022-07-31 19:35:11,unionpacific,16710366,0,English,press on ++,0.0
6959594158520950784,6957779098911834112,2022-07-31 19:42:30,albertsons,216522072,0,English,That’s fantastic !,38.4
6959603559332020224,6958769133349990400,2022-07-31 20:19:51,conocophillips,47024080,0,English,Congrats 👍👌,38.4
6959606092871913472,6954827147140079617,2022-07-31 20:29:55,wellsfargo,4495384,0,English,"Congrats, Lester!",19.2
6959610610187681792,6955534595870134272,2022-07-31 20:47:52,amgen,688641842,0,English,Congratulations 🎉. Well deserved and best wishes for the future.,30.1
6959621547632340992,6956350488703332352,2022-07-31 21:31:20,jabil,8173310,0,English,Fantastic Michael!  Congrats,57.59
6959634245438885888,6958827811197390848,2022-07-31 22:21:47,unionpacific,810432743,1,English,Thanks for protecting the bee colony.,43.9
6959634973595213824,6958436349083328512,2022-07-31 22:24:41,textron,605118285,0,Other,Great job!!!,39.5
6959649999471185920,6958078938766082048,2022-07-31 23:24:23,unionpacific,438434324,0,English,If you guys need any employees i'm your man! Great job!,19.79
6959675930445307904,6958768567840317442,2022-08-01 01:07:26,merck,993715143,1,English,Congrats,38.4
6959684757941063680,6958415310987108352,2022-08-01 01:42:30,aramark,14707402,1,English,Really like these more in depth stories! Nice job Aramark!,31.5
6959716183197515777,6958784393859530752,2022-08-01 03:47:23,kiewit,911487597,0,English,"Hyy everyone 
Mohit kumar from india
I want work with you
So please gave a suggestion for me .
Kiewit.",0.0
6959723527704915968,6958564267587428352,2022-08-01 04:16:34,jpmorgan,252664672,1,Other,Hi,38.4
6959742810702929920,6958145188204597248,2022-08-01 05:33:11,novglobal,938249314,1,Other,"Interested 
mohamedeltahersd@gmail.com ",0.0
6959839073645576193,6958572387097354240,2022-08-01 11:55:42,unionpacific,933378267,5,English,"Awesome - our interns are terrific!  So much energy, creativity and passion!",38.4
6959843603577782272,6958505711400083456,2022-08-01 12:13:42,albertsons,547128075,0,English,Congratulations! I remember shopping at Albertson’s as a little kid in Santa Cruz California when they were still around my area,20.0
6959844594041671680,6955884164952825856,2022-08-01 12:17:38,pepsico, ,0,Other,𝗜𝗻𝘁𝗲𝗿𝗲𝘀𝘁𝗶𝗻𝗴 𝗽𝗿𝗼𝗱𝘂𝗰𝘁𝘀 𝗵𝗲𝗿𝗲 👉🏽 Online Packaging Marketplace by Open Packaging Net,18.29
6959870212338761729,6956002927371063296,2022-08-01 13:59:26,nordstrom,1005490170,0,English,Congratulations,38.4
6959873543849345024,6959871412496982016,2022-08-01 14:12:41,kiewit,44804451,1,English,Thats a great work in bringing economical sustenance in the region bridging the gap thus providing year round transportation ...,14.19
6959874759257976832,6958505711400083456,2022-08-01 14:17:30,albertsons,44123369,0,English,Fantastic Store!!  Was there last week and looking solid!!  Nicely done Team!,23.5
6959874834285629440,6954827147140079617,2022-08-01 14:17:48,wellsfargo,45436304,1,English,Congratulations!,38.4
6959879065398857731,6958497317947637760,2022-08-01 14:34:37,amgen,129612882,1,Other,Jessica Gottmer 🙌🏼,0.0
6959884392794124288,6958505711400083456,2022-08-01 14:55:47,albertsons,187308185,0,English,Good job Scott Welsh! Congratulations on the new store!,23.29
6959891438075568128,6959871412496982016,2022-08-01 15:23:47,kiewit,494734422,0,English,"If you need help on these projects, let me know. I need a job.",0.2
6959891792099962880,6959859713186381824,2022-08-01 15:25:11,exelon,26153248,0,English,"Thanks Amber, very inspiring!",82.3
6959894536630194176,6959871408847958016,2022-08-01 15:36:06,spherion,42142491,1,English,Zero.  The job is about getting work done and being compensated accordingly.,3.2
6959899924968697856,6959886662512357378,2022-08-01 15:57:30,conocophillips,1000531421,0,English,"I believe that management with a humanistic and supportive vision, makes companies bigger. That's why ConocoPhillips has a well earned space...  Congratulations!!!",14.39
6959903022042796032,6958505711400083456,2022-08-01 16:09:49,albertsons,412968292,0,English,We had so much fun there!,23.29
6959905601019678720,6958505711400083456,2022-08-01 16:20:04,albertsons,993107856,1,English,It seems bad to open a beand new store when you cant even keep the ones you have staffed.  Give it a few months it will be like all the others.,-1.89
6959906917058048000,6958790490834030593,2022-08-01 16:25:17,jabil,953970800,0,English,Love this,46.59
6959913774443098112,6959912040748519424,2022-08-01 16:52:32,nordstrom,869689615,0,Other,good luck,65.8
6959915931410071552,6959886662512357378,2022-08-01 17:01:07,conocophillips,113027030,1,English,Great company!  I was only a contractor but was treated very well.  Loved the company culture.,47.09
6959918537003995136,6959912040748519424,2022-08-01 17:11:28,nordstrom,100499597,1,English,Congratulations! Very exciting for the future of Nordstrom!,32.2
6959923090847924224,6957379145991434240,2022-08-01 17:29:33,pepsico,303571715,1,English,"As a proud father of two athletic daughters, one of whom is a college-aspiring footballer, it is great to see PepsiCo align their support for the Women's Euro. With 90K in attendance and global audience watching an exciting final yesterday, I trust the investment was a wise one and will continue to increase. Looking as forward to seeing Smiths signs at next year's World Cup as it was cool to see the Walkers logos at this year's Euro.",4.59
6959923428736843776,6959921965180624896,2022-08-01 17:30:54,cunamutualgroup,21782478,1,English,Well deserved! ,16.39
6959925523833638912,6959867353320890368,2022-08-01 17:39:14,petsmart,1017862212,0,English,Man I would stare into Delilah’s eyes all MONTH long,-0.8
6959928672011042816,6959912040748519424,2022-08-01 17:51:44,nordstrom,193989572,0,English,Congratulations Sam!,38.4
6959929321037721601,6959867353320890368,2022-08-01 17:54:19,petsmart,985792002,0,Other,Awwww 🤍 Cute ,16.39
6959929858189639681,6959921965180624896,2022-08-01 17:56:27,cunamutualgroup,1729581,1,English,"Congratulations Lisa on your promotion; well deserved.  I’m very happy for you!

Tom, congratulations on your retirement!",23.1
6959932279079014400,6957482127290429440,2022-08-01 18:06:04,nordstrom,1824682,0,English,Well done and diverse!,16.39
6959932987916386305,6959925571812290560,2022-08-01 18:08:53,jcpenney,35212627,4,English,"So proud of this brand, and I get so many compliments from parents when my little one is dressed in Thereabouts from head to toe! Go #jcpenney #jcp #iwork4jcp",4.09
6959935233173430272,6959912040748519424,2022-08-01 18:17:48,nordstrom,62598982,1,English,Congratulations Sam!,38.4
6959935455094087680,6959921965180624896,2022-08-01 18:18:41,cunamutualgroup,319352869,2,English,Well deserved promotion Lisa.. Congratulations!!!,17.79
6959935550032072705,6959912040748519424,2022-08-01 18:19:04,nordstrom,46989651,1,English,Huge congrats Sam Lobban & well deserved ! 🌟,15.5
6959936486284607488,6959912040748519424,2022-08-01 18:22:47,nordstrom,12235736,1,Other,Excellent !!,76.8
6959937856697950208,6959921965180624896,2022-08-01 18:28:14,cunamutualgroup,26321174,1,English,"Congratulations Lisa, and good luck!",32.9
6959937872514744320,6959871412496982016,2022-08-01 18:28:18,kiewit,970627112,1,English,This is a great news for people who live there.,19.2
6959938155328258049,6957713225261981696,2022-08-01 18:29:25,amgen, ,0,Other,Great share!,76.8
6959938767117832192,6959921965180624896,2022-08-01 18:31:51,cunamutualgroup,649527565,1,English,Congrats Lisa!!,38.4
6959942424823558144,6955177205257691136,2022-08-01 18:46:23,thrivent,5155162,0,English,very good news!,41.7
6959943367849824256,6959875652455948288,2022-08-01 18:50:08,ecolab,167463188,0,English,"Keep up the good fight Matt to help keep our world safer, healthier and sustainable.",38.7
6959943725682724864,6959925571812290560,2022-08-01 18:51:33,jcpenney,25084279,1,English,"I love this story as this brand is unique in the department store retail landscape, resulting not just in customer satisfaction, but also creates an emotional connection with a very loyal customer segment.",42.9
6959944823684386817,6955534595870134272,2022-08-01 18:55:55,amgen,29677720,0,English,Flying the flag very high -Kgabo-Proud of you,0.0
6959945374526558208,6959921965180624896,2022-08-01 18:58:06,cunamutualgroup,665624267,1,English,Congratulations Lisa!  Well deserved!,27.39
6959947213225545728,6959912040748519424,2022-08-01 19:05:25,nordstrom,61635333,1,English,Congratulations!!!,38.4
6959948286434623490,6959921965180624896,2022-08-01 19:09:41,cunamutualgroup,47582349,1,English,Congrats Lisa!,38.4
6959951833784102913,6959921965180624896,2022-08-01 19:23:46,cunamutualgroup,14110827,1,English,Congrats Lisa!,38.4
6959953541675237376,6959921965180624896,2022-08-01 19:30:34,cunamutualgroup,201109238,2,English,What a great move by CUNA Mutual Group. Congrats!,28.29
6959953545601175553,6959921965180624896,2022-08-01 19:30:34,cunamutualgroup,12364840,1,English,"Congratulations, Lisa! We'll deserved!",16.0
6959958631656144896,6959912040748519424,2022-08-01 19:50:47,nordstrom,10199245,0,English,Congratulations!,38.4
6959960856226934784,6959914653938237440,2022-08-01 19:59:37,amgen,1702530,0,English,Congratulations ASM for this significant accomplishment!,49.4
6959963668188979200,6959942092378824704,2022-08-01 20:10:48,autozone,484512599,1,English,Merge Memphis is a fantastic organization. AutoZone thank you so much for helping out.,33.29
6959965268777308160,6958497317947637760,2022-08-01 20:17:09,amgen,1022368170,1,English,I hope to one day work toward this goal!,9.6
6959965980395454464,6958421166386532353,2022-08-01 20:19:59,avnet, ,0,English,So thrilled to have this next generation working at Avnet this summer. Best to all of you and your next adventure (and we hope for some it includes Avnet),18.79
6959969541095387136,6959921965180624896,2022-08-01 20:34:08,cunamutualgroup,617926856,1,English,Congrats Lisa!!,38.4
6959971321749331968,6959967761624141826,2022-08-01 20:41:13,staples,154636742,2,English,"I live out of my planner 🖋 📝  - both professional and personal. It'll never give me the ""blue screen of death""  🚫 💻 🚫  😀",6.69
6959972243393191936,6957390090381770752,2022-08-01 20:44:52,albertsons,20455647,0,English,You’re always shining!  Congratulations.,19.2
6959972528089927680,6959912040748519424,2022-08-01 20:46:00,nordstrom,20218473,1,English,Very well deserved,21.89
6959973683662573568,6959921965180624896,2022-08-01 20:50:36,cunamutualgroup,57393921,1,English,Congratulations Lisa!,38.4
6959974290557440000,6959921965180624896,2022-08-01 20:53:00,cunamutualgroup,141202799,1,English,Congratulations ,38.4
6959976047404621824,6954827147140079617,2022-08-01 20:59:59,wellsfargo,11733537,0,English,Congratulations- you were amazing at JPMC,28.79
6959976281601970176,6959921965180624896,2022-08-01 21:00:55,cunamutualgroup,307498065,1,English,Congratulations!!,38.4
6959977166272892928,6959912040748519424,2022-08-01 21:04:26,nordstrom,4505408,0,English,Congratulations!!!,38.4
6959977610323886080,6959921965180624896,2022-08-01 21:06:12,cunamutualgroup,19071997,1,English,Congratulations Lisa. Wishing you all the best.,40.59
6959978030442176512,6959921965180624896,2022-08-01 21:07:52,cunamutualgroup,49799965,1,English,Congratulations!,38.4
6959978098087870464,6959956671301386240,2022-08-01 21:08:08,nordstrom,139087841,1,English,"Yes, it is a great and famous story of excellence in customer's service!",29.5
6959979549107392512,6958497317947637760,2022-08-01 21:13:54,amgen,24508875,17,English,19 years at Amgen and being a mom first has never been put in to question - proud to work at Amgen,12.0
6959980144165842944,6959921965180624896,2022-08-01 21:16:16,cunamutualgroup,14229611,1,English,"Congratulations, Lisa!",19.2
6959982267846774784,6959912040748519424,2022-08-01 21:24:42,nordstrom,70156868,0,English,Congrats Sam Lobban!!,19.2
6959983356608421889,6958512687379087360,2022-08-01 21:29:02,cunamutualgroup,13400288,0,English,Thank you for sharing your talents and energy with us this summer Sneha Tripathi!  You are Awesome!,28.1
6959986702794854400,6959921965180624896,2022-08-01 21:42:20,cunamutualgroup,283725314,1,English,"Congrats, Lisa!",19.2
6959987992404922368,6959921965180624896,2022-08-01 21:47:27,cunamutualgroup,854299510,1,English,Congratulations!!!,38.4
6959989645820444672,6959956671301386240,2022-08-01 21:54:01,nordstrom,4818758,1,English,Yes and it’s an amazing story. Inspirational Nordstrom,
6959989771502837760,6959921965180624896,2022-08-01 21:54:31,cunamutualgroup,27798657,1,English,Congratulations!,38.4
6959992947568230400,6959886662512357378,2022-08-01 22:07:09,conocophillips,60308621,2,English,I certainly enjoyed my time at COP.  Billy-Jo was on the mark - it’s the people!,10.1
6959994880894930944,6959914653938237440,2022-08-01 22:14:50,amgen,19799523,0,English,Congratulations Wallace!,38.4
6959995106959532032,6959912040748519424,2022-08-01 22:15:43,nordstrom,342989965,0,English,Congratulations Sam!,38.4
6959998145653018624,6959871412496982016,2022-08-01 22:27:48,kiewit,553745418,1,Other,Great 👍keep it up  ,16.39
6959998226070405120,6958843704790949888,2022-08-01 22:28:07,merck,281680457,1,English,Good luck Michaela you're in the right direction.,24.7
6959998746302529536,6959871412496982016,2022-08-01 22:30:11,kiewit,553745418,0,English,Did kiewit have  a branch in Africa  ?? ,0.0
6959999257818935296,6959878528519540736,2022-08-01 22:32:13,albertsons,188563275,1,English,"Keep up the great work, Monique Lanaux!",56.7
6959999462572240896,6959912040748519424,2022-08-01 22:33:02,nordstrom,945999679,1,English,Congratulations 🎊🎊🎊 🎊👏,38.4
6960000441430515712,6954827147140079617,2022-08-01 22:36:55,wellsfargo,514677695,0,English,Congrats!! Lester ..,19.2
6960001100036939776,6959964778496671746,2022-08-01 22:39:32,steelcase,557442807,0,Other,👍👍,0.0
6960001547938254848,6957457634031546368,2022-08-01 22:41:19,unionpacific,124907925,0,English,Get rid of the lightning stripe.,0.0
6960002152740139008,6959956671301386240,2022-08-01 22:43:43,nordstrom,747608739,13,English,"This is the story I heard when I started at Nordstrom in Anchorage in 1988 from our store manager.  
Our customer service department received a quilt that was purchased from the store that had occupied our space YEARS prior, from a person (who had not been our customer) who was living in a bush community.  For those of you not from Alaska, the bush is a rural community.  The person requested we sew all the seams back together again, as it had started to age and come apart.  And we did it, cleaned it for them and sent it back out to them! No charge!  Why? Because we were NORDSTROM!  (and not Nordstroms, BTW) 

Customers first!  ❤️

(Also, Anchorage would like our store back!)",0.3
6960002485973397504,6959985764940079104,2022-08-01 22:45:03,jcpenney,12007734,1,English,It was a pleasure to host this event!,16.39
6960002874332381184,6959985764940079104,2022-08-01 22:46:35,jcpenney,15448058,0,Other,#jcp #jcpontheroad #jcpishereandshoppingisback!,0.0
6960003659296387072,6959867353320890368,2022-08-01 22:49:42,petsmart,205564859,0,English,I love Frenchies. It's a big dog in a little body. She's adorable.,19.5
6960003995021045760,6958390625855512576,2022-08-01 22:51:03,wellsfargo,588572205,0,English,How to apply po to angeles city Pampanga?,9.6
6960008991074570241,6955159317515816961,2022-08-01 23:10:54,humana,58499834,0,English,"What a wonderful, caring and much needed origram that you are supporting.  Good job.",52.09
6960009006929072128,6958866728399290368,2022-08-01 23:10:57,steelcase,422987524,1,English,#Steelcase it is great news! Congratulations!,32.0
6960012202078613504,6959964592449998849,2022-08-01 23:23:39,unionpacific,47745304,1,English,Congratulations!,38.4
6960014777888763904,6959859713186381824,2022-08-01 23:33:53,exelon,79311377,0,English,"Congratulations Amber! You are an inspiration to all employees to volunteer and support charities/organizations that mean a lot
to them! I’m so
proud of
all your efforts!🙌🏻",11.39
6960015556523569152,6958059503212802048,2022-08-01 23:36:59,kiewit,111786601,1,English,"With a career of over 35 years in various types of construction and over 20 years in construction safety, this is one of the best safety tools that has been introduced to our industry. 

RAB",1.29
6960015692037271552,6957333730898100225,2022-08-01 23:37:31,pepsico,1025476550,0,Other,Sø ñïçë!,0.0
6960016086784217088,6959912040748519424,2022-08-01 23:39:05,nordstrom,62989246,1,English,Congrats Sam Lobban !!,19.2
6960017065952907264,6959840177187868672,2022-08-01 23:42:59,wellsfargo,508820447,1,English,Thank you for supporting our troops.,26.0
6960017195137458176,6955598003135012864,2022-08-01 23:43:30,albertsons,1001804572,0,English,Well done! Congratulations!,27.39
6960018576632156160,6956002927371063296,2022-08-01 23:48:59,nordstrom,981215808,0,English,Congratulations,38.4
6960023356595195904,6959921965180624896,2022-08-02 00:07:59,cunamutualgroup,54013078,1,English,Awesome Lisa!  Congratulations.,57.59
6960023845063835648,6959964592449998849,2022-08-02 00:09:55,unionpacific,600998935,1,Other,Awesome!,76.8
6960025842110402560,6959912040748519424,2022-08-02 00:17:51,nordstrom,438238226,1,English,Congrats Sam! 🙌,19.2
6960027686429671424,6959912040748519424,2022-08-02 00:25:11,nordstrom,73463134,0,English,Congrats Sam!,38.4
6960030033163800576,6959921965180624896,2022-08-02 00:34:31,cunamutualgroup,5996080,1,English,"Congratulations, Lisa!",19.2
6960030944833454080,6951897843884318720,2022-08-02 00:38:08,exelon,388769274,0,English,Thank you for posting this👍🏾,9.6
6960032257633853440,6958497317947637760,2022-08-02 00:43:21,amgen,263071015,1,English,One of the many reasons it's such a great company. Love working for Amgen.,28.79
6960036390717771776,6954827147140079617,2022-08-02 00:59:46,wellsfargo,172147841,0,English,Congratulations ,38.4
6960037229272473601,6959914653938237440,2022-08-02 01:03:06,amgen,240434318,1,English,"Kudos to the ASM team, fantastic recognition of the consistent hard work of keeping everyone safe! 👏",15.5
6960040063468527617,6959914653938237440,2022-08-02 01:14:22,amgen,14955387,0,English,Congratulations to the ASM team!,19.2
6960045905873879040,6959912040748519424,2022-08-02 01:37:35,nordstrom,32668470,0,Other,Well deserved!,16.39
6960047151116681216,6959871408847958016,2022-08-02 01:42:32,spherion,35130842,12,English,"Laura Cole, CSP Jennifer Warren, CSP William LeDuc Thomas Knight Ashley K. Ashley Montague  Peggy Knight Karen Wilhite Jennifer Jackson CSC John Devlin Joe Marotta KYLE STENCOVAGE Milagros Martinez Don L. Monteith Lisa Knisely Kitty Warren Cottia Bender and so many other influential people. Work is work but it’s also about relationships, loyalty, trust and learning.  The relationships and friendships you can build can make all the difference tomorrow!",10.19
6960047449226850304,6958862992922857472,2022-08-02 01:43:43,kiewit,1022927516,0,English,Busco trabajo insulator meromen Painer carpinter,0.0
